id;title;description;availability;product_type;google_product_category;condition;price;link;image_link;brand;sale_price;mpn
7667;"LM 0.05 mix 7-14 iBEAUTY";"mix- 1x7mm, 2x8mm, 2x9mm, 3x10, 3x11mm, 2x12mm, 2x13mm, 1x14mm";26;"Shop>FALSE EYELASHES →>Brands Filter →>IBeauty Black>Curl L,M";469;new;"46.00 RON";https://pinklashes.ro/en/eyelashes-one-to-one-11-/lm-005-mix-7-14-ibeauty-very-easy-for-beginners-all-types-of-eyes.html;https://https://pinklashes.ro/33203-large_default/lm-005-mix-7-14-ibeauty-very-easy-for-beginners-all-types-of-eyes.jpg;iBeauty;"46.00 RON";86686
7671;"0.07 L Curbura iBEAUTY, efectul: ochi de pisica";"MIX IB L 0,07 6-14mm 1x6, 2x7, 2x8, 2x9, 2x10, 2x11, 2x12, 2x13, 1x14";532;"Shop>FALSE EYELASHES →>Brands Filter →>IBeauty Black>Curl D>Black Lashes";469;new;"49.90 RON";https://pinklashes.ro/en/007-l-curl-ibeauty-cat-eyes-effect.html;https://https://pinklashes.ro/34167-large_default/007-l-curl-ibeauty-cat-eyes-effect.jpg;iBeauty;"49.90 RON";90226
7674;"0.03 C Blossom, volum usor, rapid, direct de pe banda";"STANDARD MIX (8mm-12mm):  2x8, 3x9, 3x10, 4x11, 4x12mm
STANDARD MIX (8mm-14mm):  2x8, 2x9, 3x10, 3x11, 2x12, 2x13, 2x14mm
STANDARD MIX (8mm-15mm): 1x8, 1x9, 2x10, 3x11, 3x12, 3x13, 2x14, 1x15mm
STANDARD MIX (10mm-13mm):  4x10, 4x11, 4x12, 4x13mm
STANDARD MIX (11mm-13mm):  6x11, 5x12, 5x13mm
STANDARD MIX (11mm-14mm): 3x11, 4x12, 4x13, 5x14mm";1609;"Shop>FALSE EYELASHES →>Brands Filter →>Blossom Black>Curl C";469;new;"65.00 RON";https://pinklashes.ro/en/black-easy-fan-blossom/003-c-easy-fan-flower-blossom-fast-volume-eyelash-extensions.html;https://https://pinklashes.ro/34337-large_default/003-c-easy-fan-flower-blossom-fast-volume-eyelash-extensions.jpg;"Blossom easy Volume Flower";"65.00 RON";95931
7675;"0.03 CC Easy fan flower - Blossom extensii gene volum usor";"STANDARD MIX (8mm-12mm):  2x8, 3x9, 3x10, 4x11, 4x12mm
STANDARD MIX (8mm-14mm):  2x8, 2x9, 3x10, 3x11, 2x12, 2x13, 2x14mm
STANDARD MIX (8mm-15mm): 1x8, 1x9, 2x10, 3x11, 3x12, 3x13, 2x14, 1x15mm
STANDARD MIX (10mm-13mm):  4x10, 4x11, 4x12, 4x13mm
STANDARD MIX (11mm-13mm):  6x11, 5x12, 5x13mm
STANDARD MIX (11mm-14mm): 3x11, 4x12, 4x13, 5x14mm";3626;"Shop>FALSE EYELASHES →>Brands Filter →>Blossom Black>Curl CC";469;new;"65.00 RON";https://pinklashes.ro/en/black-easy-fan-blossom/003-cc-easy-fan-flower-blossom-eyelash-extensions.html;https://https://pinklashes.ro/33244-large_default/003-cc-easy-fan-flower-blossom-eyelash-extensions.jpg;"Blossom easy Volume Flower";"65.00 RON";74719
7676;"0.03 D Extensii gene Blossom, volum usor, rapid, direct de pe banda";"STANDARD MIX (8mm-12mm):  2x8, 3x9, 3x10, 4x11, 4x12mm
STANDARD MIX (8mm-14mm):  2x8, 2x9, 3x10, 3x11, 2x12, 2x13, 2x14mm
STANDARD MIX (8mm-15mm): 1x8, 1x9, 2x10, 3x11, 3x12, 3x13, 2x14, 1x15mm
STANDARD MIX (10mm-13mm):  4x10, 4x11, 4x12, 4x13mm
STANDARD MIX (11mm-13mm):  6x11, 5x12, 5x13mm
STANDARD MIX (11mm-14mm): 3x11, 4x12, 4x13, 5x14mm";783;"Shop>FALSE EYELASHES →>Brands Filter →>Blossom Black>Curl D";469;new;"65.00 RON";https://pinklashes.ro/en/black-easy-fan-blossom/003-d-easy-fan-flower-blossom-eyelash-extensions.html;https://https://pinklashes.ro/34339-large_default/003-d-easy-fan-flower-blossom-eyelash-extensions.jpg;"Blossom easy Volume Flower";"65.00 RON";50329
7677;"0.05 D Extensii gene Blossom, volum usor, rapid, direct de pe banda";"STANDARD MIX (8mm-12mm):  2x8, 3x9, 3x10, 4x11, 4x12mm
STANDARD MIX (8mm-14mm):  2x8, 2x9, 3x10, 3x11, 2x12, 2x13, 2x14mm
STANDARD MIX (8mm-15mm): 1x8, 1x9, 2x10, 3x11, 3x12, 3x13, 2x14, 1x15mm
STANDARD MIX (10mm-13mm):  4x10, 4x11, 4x12, 4x13mm
STANDARD MIX (11mm-13mm):  6x11, 5x12, 5x13mm
STANDARD MIX (11mm-14mm): 3x11, 4x12, 4x13, 5x14mm";910;"Shop>FALSE EYELASHES →>Brands Filter →>Blossom Black>Curl D";469;new;"65.00 RON";https://pinklashes.ro/en/black-easy-fan-blossom/005-d-easy-fan-flower-blossom-eyelash-extensions.html;https://https://pinklashes.ro/34340-large_default/005-d-easy-fan-flower-blossom-eyelash-extensions.jpg;"Blossom easy Volume Flower";"65.00 RON";16549
7678;"0.10 D Extensii gene Blossom, volum usor, rapid, direct de pe banda";"STANDARD MIX (8mm-12mm):  2x8, 3x9, 3x10, 4x11, 4x12mm
STANDARD MIX (8mm-14mm):  2x8, 2x9, 3x10, 3x11, 2x12, 2x13, 2x14mm
STANDARD MIX (8mm-15mm): 1x8, 1x9, 2x10, 3x11, 3x12, 3x13, 2x14, 1x15mm
STANDARD MIX (10mm-13mm):  4x10, 4x11, 4x12, 4x13mm
STANDARD MIX (11mm-13mm):  6x11, 5x12, 5x13mm
STANDARD MIX (11mm-14mm): 3x11, 4x12, 4x13, 5x14mm";551;"Shop>FALSE EYELASHES →>Brands Filter →>Blossom Black>Curl D";469;new;"65.00 RON";https://pinklashes.ro/en/black-easy-fan-blossom/010-d-easy-fan-flower-blossom-eyelash-extensions.html;https://https://pinklashes.ro/34341-large_default/010-d-easy-fan-flower-blossom-eyelash-extensions.jpg;"Blossom easy Volume Flower";"65.00 RON";98876
7679;"0.12 D Extensii gene Blossom, volum usor, rapid, direct de pe banda";"STANDARD MIX (8mm-12mm):  2x8, 3x9, 3x10, 4x11, 4x12mm
STANDARD MIX (8mm-14mm):  2x8, 2x9, 3x10, 3x11, 2x12, 2x13, 2x14mm
STANDARD MIX (8mm-15mm): 1x8, 1x9, 2x10, 3x11, 3x12, 3x13, 2x14, 1x15mm
STANDARD MIX (10mm-13mm):  4x10, 4x11, 4x12, 4x13mm
STANDARD MIX (11mm-13mm):  6x11, 5x12, 5x13mm
STANDARD MIX (11mm-14mm): 3x11, 4x12, 4x13, 5x14mm";632;"Shop>FALSE EYELASHES →>Brands Filter →>Blossom Black>Curl D";469;new;"65.00 RON";https://pinklashes.ro/en/black-easy-fan-blossom/012-d-easy-fan-flower-blossom-eyelash-extensions.html;https://https://pinklashes.ro/34338-large_default/012-d-easy-fan-flower-blossom-eyelash-extensions.jpg;"Blossom easy Volume Flower";"65.00 RON";32355
7680;"0.05 C Extensii gene Blossom, volum usor, rapid, direct de pe banda";"STANDARD MIX (8mm-12mm):  2x8, 3x9, 3x10, 4x11, 4x12mm
STANDARD MIX (8mm-14mm):  2x8, 2x9, 3x10, 3x11, 2x12, 2x13, 2x14mm
STANDARD MIX (8mm-15mm): 1x8, 1x9, 2x10, 3x11, 3x12, 3x13, 2x14, 1x15mm
STANDARD MIX (10mm-13mm):  4x10, 4x11, 4x12, 4x13mm
STANDARD MIX (11mm-13mm):  6x11, 5x12, 5x13mm
STANDARD MIX (11mm-14mm): 3x11, 4x12, 4x13, 5x14mm";632;"Shop>FALSE EYELASHES →>Eyelashes one to one 1:1 →>0.05>Curl C";469;new;"65.00 RON";https://pinklashes.ro/en/black-easy-fan-blossom/005-c-easy-fan-flower-blossom-eyelash-extensions.html;https://https://pinklashes.ro/34336-large_default/005-c-easy-fan-flower-blossom-eyelash-extensions.jpg;"Blossom easy Volume Flower";"65.00 RON";78684
7681;"0.07 C Extensii gene Blossom, volum usor, rapid, direct de pe banda";"STANDARD MIX (8mm-12mm):  2x8, 3x9, 3x10, 4x11, 4x12mm
STANDARD MIX (8mm-14mm):  2x8, 2x9, 3x10, 3x11, 2x12, 2x13, 2x14mm
STANDARD MIX (8mm-15mm): 1x8, 1x9, 2x10, 3x11, 3x12, 3x13, 2x14, 1x15mm
STANDARD MIX (10mm-13mm):  4x10, 4x11, 4x12, 4x13mm
STANDARD MIX (11mm-13mm):  6x11, 5x12, 5x13mm
STANDARD MIX (11mm-14mm): 3x11, 4x12, 4x13, 5x14mm";8679;"Shop>FALSE EYELASHES →>Eyelashes one to one 1:1 →>0.07>Curl C";469;new;"65.00 RON";https://pinklashes.ro/en/black-easy-fan-blossom/007-c-easy-fan-flower-blossom-eyelash-extensions.html;https://https://pinklashes.ro/34335-large_default/007-c-easy-fan-flower-blossom-eyelash-extensions.jpg;"Blossom easy Volume Flower";"65.00 RON";28123
7682;"0.10 C Extensii gene Blossom, volum usor, rapid, direct de pe banda";"STANDARD MIX (8mm-12mm):  2x8, 3x9, 3x10, 4x11, 4x12mm
STANDARD MIX (8mm-14mm):  2x8, 2x9, 3x10, 3x11, 2x12, 2x13, 2x14mm
STANDARD MIX (8mm-15mm): 1x8, 1x9, 2x10, 3x11, 3x12, 3x13, 2x14, 1x15mm
STANDARD MIX (10mm-13mm):  4x10, 4x11, 4x12, 4x13mm
STANDARD MIX (11mm-13mm):  6x11, 5x12, 5x13mm
STANDARD MIX (11mm-14mm): 3x11, 4x12, 4x13, 5x14mm";960;"Shop>FALSE EYELASHES →>Brands Filter →>Blossom Black>Curl C";469;new;"65.00 RON";https://pinklashes.ro/en/black-easy-fan-blossom/010-c-easy-fan-flower-blossom-eyelash-extensions.html;https://https://pinklashes.ro/34334-large_default/010-c-easy-fan-flower-blossom-eyelash-extensions.jpg;"Blossom easy Volume Flower";"65.00 RON";41103
7683;"0.12 C Extensii gene Blossom, volum usor, rapid, direct de pe banda";"STANDARD MIX (8mm-12mm):  2x8, 3x9, 3x10, 4x11, 4x12mm
STANDARD MIX (8mm-14mm):  2x8, 2x9, 3x10, 3x11, 2x12, 2x13, 2x14mm
STANDARD MIX (8mm-15mm): 1x8, 1x9, 2x10, 3x11, 3x12, 3x13, 2x14, 1x15mm
STANDARD MIX (10mm-13mm):  4x10, 4x11, 4x12, 4x13mm
STANDARD MIX (11mm-13mm):  6x11, 5x12, 5x13mm
STANDARD MIX (11mm-14mm): 3x11, 4x12, 4x13, 5x14mm";994;"Shop>FALSE EYELASHES →>Brands Filter →>Blossom Black>Curl C";469;new;"65.00 RON";https://pinklashes.ro/en/012-c-easy-fan-flower-blossom-eyelash-extensions.html;https://https://pinklashes.ro/34398-large_default/012-c-easy-fan-flower-blossom-eyelash-extensions.jpg;"Blossom easy Volume Flower";"65.00 RON";68368
7684;"0.05 CC Extensii gene Blossom, volum usor, rapid, direct de pe banda";"STANDARD MIX (8mm-12mm):  2x8, 3x9, 3x10, 4x11, 4x12mm
STANDARD MIX (8mm-14mm):  2x8, 2x9, 3x10, 3x11, 2x12, 2x13, 2x14mm
STANDARD MIX (8mm-15mm): 1x8, 1x9, 2x10, 3x11, 3x12, 3x13, 2x14, 1x15mm
STANDARD MIX (10mm-13mm):  4x10, 4x11, 4x12, 4x13mm
STANDARD MIX (11mm-13mm):  6x11, 5x12, 5x13mm
STANDARD MIX (11mm-14mm): 3x11, 4x12, 4x13, 5x14mm";787;"Shop>FALSE EYELASHES →>Brands Filter →>Blossom Black>Curl CC";469;new;"65.00 RON";https://pinklashes.ro/en/black-easy-fan-blossom/005-cc-easy-fan-flower-blossom-eyelash-extensions.html;https://https://pinklashes.ro/33316-large_default/005-cc-easy-fan-flower-blossom-eyelash-extensions.jpg;"Blossom easy Volume Flower";"65.00 RON";61400
7685;"0.07 CC Extensii gene Blossom, volum usor, rapid, direct de pe banda";"STANDARD MIX (8mm-12mm):  2x8, 3x9, 3x10, 4x11, 4x12mm
STANDARD MIX (8mm-14mm):  2x8, 2x9, 3x10, 3x11, 2x12, 2x13, 2x14mm
STANDARD MIX (8mm-15mm): 1x8, 1x9, 2x10, 3x11, 3x12, 3x13, 2x14, 1x15mm
STANDARD MIX (10mm-13mm):  4x10, 4x11, 4x12, 4x13mm
STANDARD MIX (11mm-13mm):  6x11, 5x12, 5x13mm
STANDARD MIX (11mm-14mm): 3x11, 4x12, 4x13, 5x14mm";7906;"Shop>FALSE EYELASHES →>Brands Filter →>Blossom Black>Curl CC";469;new;"65.00 RON";https://pinklashes.ro/en/black-easy-fan-blossom/007-cc-easy-fan-flower-blossom-eyelash-extensions.html;https://https://pinklashes.ro/33324-large_default/007-cc-easy-fan-flower-blossom-eyelash-extensions.jpg;"Blossom easy Volume Flower";"65.00 RON";13897
7686;"0.10 CC Extensii gene Blossom, volum usor, rapid, direct de pe banda";"STANDARD MIX (8mm-12mm):  2x8, 3x9, 3x10, 4x11, 4x12mm
STANDARD MIX (8mm-14mm):  2x8, 2x9, 3x10, 3x11, 2x12, 2x13, 2x14mm
STANDARD MIX (8mm-15mm): 1x8, 1x9, 2x10, 3x11, 3x12, 3x13, 2x14, 1x15mm
STANDARD MIX (10mm-13mm):  4x10, 4x11, 4x12, 4x13mm
STANDARD MIX (11mm-13mm):  6x11, 5x12, 5x13mm
STANDARD MIX (11mm-14mm): 3x11, 4x12, 4x13, 5x14mm";632;"Shop>FALSE EYELASHES →>Brands Filter →>Blossom Black>Curl CC";469;new;"65.00 RON";https://pinklashes.ro/en/black-easy-fan-blossom/010-cc-easy-fan-flower-blossom-eyelash-extensions.html;https://https://pinklashes.ro/33332-large_default/010-cc-easy-fan-flower-blossom-eyelash-extensions.jpg;"Blossom easy Volume Flower";"65.00 RON";58970
7687;"0.12 CC Extensii gene Blossom, volum usor, rapid, direct de pe banda";"STANDARD MIX (8mm-12mm):  2x8, 3x9, 3x10, 4x11, 4x12mm
STANDARD MIX (8mm-14mm):  2x8, 2x9, 3x10, 3x11, 2x12, 2x13, 2x14mm
STANDARD MIX (8mm-15mm): 1x8, 1x9, 2x10, 3x11, 3x12, 3x13, 2x14, 1x15mm
STANDARD MIX (10mm-13mm):  4x10, 4x11, 4x12, 4x13mm
STANDARD MIX (11mm-13mm):  6x11, 5x12, 5x13mm
STANDARD MIX (11mm-14mm): 3x11, 4x12, 4x13, 5x14mm";7534;"Shop>FALSE EYELASHES →>Brands Filter →>Blossom Black>Curl CC";469;new;"65.00 RON";https://pinklashes.ro/en/black-easy-fan-blossom/012-cc-easy-fan-flower-blossom-eyelash-extensions.html;https://https://pinklashes.ro/33340-large_default/012-cc-easy-fan-flower-blossom-eyelash-extensions.jpg;"Blossom easy Volume Flower";"65.00 RON";95684
7688;"0.07 L Easy fan flower - Blossom extensii gene volum usor";"STANDARD MIX (8mm-12mm):  2x8, 3x9, 3x10, 4x11, 4x12mm
STANDARD MIX (8mm-14mm):  2x8, 2x9, 3x10, 3x11, 2x12, 2x13, 2x14mm
STANDARD MIX (8mm-15mm): 1x8, 1x9, 2x10, 3x11, 3x12, 3x13, 2x14, 1x15mm
STANDARD MIX (10mm-13mm):  4x10, 4x11, 4x12, 4x13mm
STANDARD MIX (11mm-13mm):  6x11, 5x12, 5x13mm
STANDARD MIX (11mm-14mm): 3x11, 4x12, 4x13, 5x14mm";1699;"Shop>FALSE EYELASHES →>Brands Filter →>Blossom Black>Curl L";469;new;"65.00 RON";https://pinklashes.ro/en/black-easy-fan-blossom/007-l-easy-fan-flower-blossom-eyelash-extensions.html;https://https://pinklashes.ro/34344-large_default/007-l-easy-fan-flower-blossom-eyelash-extensions.jpg;"Blossom easy Volume Flower";"65.00 RON";45803
7689;"0.10 L Easy fan flower - Blossom extensii gene volum usor";"STANDARD MIX (8mm-12mm):  2x8, 3x9, 3x10, 4x11, 4x12mm
STANDARD MIX (8mm-14mm):  2x8, 2x9, 3x10, 3x11, 2x12, 2x13, 2x14mm
STANDARD MIX (8mm-15mm): 1x8, 1x9, 2x10, 3x11, 3x12, 3x13, 2x14, 1x15mm
STANDARD MIX (10mm-13mm):  4x10, 4x11, 4x12, 4x13mm
STANDARD MIX (11mm-13mm):  6x11, 5x12, 5x13mm
STANDARD MIX (11mm-14mm): 3x11, 4x12, 4x13, 5x14mm";1928;"Shop>FALSE EYELASHES →>Brands Filter →>Blossom Black>Curl L";469;new;"65.00 RON";https://pinklashes.ro/en/black-easy-fan-blossom/010-l-easy-fan-flower-blossom-eyelash-extensions.html;https://https://pinklashes.ro/33350-large_default/010-l-easy-fan-flower-blossom-eyelash-extensions.jpg;"Blossom easy Volume Flower";"65.00 RON";62654
7690;"0.07 D Glossy Blossom, extensii gene easy fanning, mega volume lashes, negru usor lucios";"Extensiile de gene Glossy Blossom sunt speciale deoarece textura lor este una glossy, un negru usor lucios, mult cautat de tehnicienele noastre.
Genele Blossom sunt foarte prietenoase cu artistul pentru ca sunt foarte usor de aplicat, astfel incat nici nu este nevoie de curs special pentru volum pentru a crea gene frumoase.

MIX 8-14mm (1x8, 1x9, 2x10, 2x11, 2x12, 2x13, 2x14)
MIX 10-16mm (1x10, 2x11, 2x12, 2x13, 2x14, 2x15, 1x16)";857;"Shop>FALSE EYELASHES →>Brands Filter →>Blossom Black>Curl D";469;new;"35.00 RON";https://pinklashes.ro/en/eyelashes-easy-fan-pre-made/007-d-glossy-blossom-easy-fanning-flower-lashes-black-silky-look.html;https://https://pinklashes.ro/34345-large_default/007-d-glossy-blossom-easy-fanning-flower-lashes-black-silky-look.jpg;"Blossom easy Volume Flower";"30.00 RON";23072
7691;"0.12 L - Super soft si elastice, 20 linii, Extensii gene fir cu fir Yassine Premium";"MIX STANDARD (8mm-15mm):1x8, 2x9, 2x10, 3x11, 4x12, 4x13, 3x14, 1x15
Genele Yassine sunt mai curbate decat alte branduri:• Curbura B arata ca C de la alte branduri • Curbura C arata ca CC de la alte branduri • Curbura CC arata ca D de la alte branduri alte branduri • Curbura D arata ca DD ( foarte curbat) de la alte branduri";295;"Shop>FALSE EYELASHES →>Brands Filter →>Yassine>Curl L";469;new;"49.90 RON";https://pinklashes.ro/en/curl-l-/012-l-eyelash-extension-1-1-yassine-premium-20-lines.html;https://https://pinklashes.ro/33367-large_default/012-l-eyelash-extension-1-1-yassine-premium-20-lines.jpg;Yassine;"24.90 RON";46766
7693;"0.05 B - Super soft si elastice, 20 linii, Extensii gene fir cu fir  Yassine Premium";"MIX STANDARD (8mm-15mm):1x8, 2x9, 2x10, 3x11, 4x12, 4x13, 3x14, 1x15
MIX STANDARD (6mm-10mm):2x6,5x7, 5x8, 5x9, 3x10

link catre produs Yassine, curbura B 0.03 ro";234;"Shop>FALSE EYELASHES →>Eyelashes one to one 1:1 →>0.05>Curl B";469;new;"49.90 RON";https://pinklashes.ro/en/eyelashes-one-to-one-11-/005-b-eyelash-extension-yassine-1-1-premium-20-lines.html;https://https://pinklashes.ro/34307-large_default/005-b-eyelash-extension-yassine-1-1-premium-20-lines.jpg;Yassine;"24.90 RON";89629
7699;"0.05 D - Super soft si elastice,  Extensii gene Yassine Premium";"MIX STANDARD (8mm-15mm):1x8, 2x9, 2x10, 3x11, 4x12, 4x13, 3x14, 1x15
• Curbura B arata ca C de la alte branduri• Curbura C arata ca CC de la alte branduri• Curbura CC arata ca D de la alte branduri• Curbura D este mai curbata decat D obisnuit";460;"Shop>FALSE EYELASHES →>Brands Filter →>Yassine>Curl CC (looks like other brands D)>0.03";469;new;"49.90 RON";https://pinklashes.ro/en/yassine/005-d-eyelash-extension-yassine-premium.html;https://https://pinklashes.ro/33412-large_default/005-d-eyelash-extension-yassine-premium.jpg;Yassine;"24.90 RON";42625
7700;"0.07 D - 20 linii,  Extensii gene Yassine Premium";"MIX STANDARD (8mm-15mm):1x8, 2x9, 2x10, 3x11, 4x12, 4x13, 3x14, 1x15";621;"Shop>FALSE EYELASHES →>Brands Filter →>Yassine>Curl CC (looks like other brands D)>0.03";469;new;"49.90 RON";https://pinklashes.ro/en/yassine/007-d-eyelash-extension-yassine-premium.html;https://https://pinklashes.ro/33420-large_default/007-d-eyelash-extension-yassine-premium.jpg;Yassine;"24.90 RON";44347
7701;"0.10 D - Super soft si elastice,  Extensii gene Yassine Premium";"MIX STANDARD (8mm-15mm):1x8, 2x9, 2x10, 3x11, 4x12, 4x13, 3x14, 1x15";835;"Shop>FALSE EYELASHES →>Brands Filter →>Yassine>Curl CC (looks like other brands D)>0.03";469;new;"49.90 RON";https://pinklashes.ro/en/yassine/010-d-eyelash-extension-yassine-premium.html;https://https://pinklashes.ro/33428-large_default/010-d-eyelash-extension-yassine-premium.jpg;Yassine;"24.90 RON";14453
7702;"0.12 D - Super soft si elastice,  Extensii gene Yassine Premium";"MIX STANDARD (8mm-15mm):1x8, 2x9, 2x10, 3x11, 4x12, 4x13, 3x14, 1x15";1502;"Shop>FALSE EYELASHES →>Brands Filter →>Yassine>Curl CC (looks like other brands D)>0.03";469;new;"49.90 RON";https://pinklashes.ro/en/yassine/012-d-eyelash-extension-yassine-premium.html;https://https://pinklashes.ro/33436-large_default/012-d-eyelash-extension-yassine-premium.jpg;Yassine;"24.90 RON";79364
7703;"0.15 D - Super soft si elastice,  Extensii gene Yassine Premium";"MIX STANDARD (8mm-15mm):1x8, 2x9, 2x10, 3x11, 4x12, 4x13, 3x14, 1x15";385;"Shop>FALSE EYELASHES →>Brands Filter →>Yassine>Curl CC (looks like other brands D)>0.03";469;new;"49.90 RON";https://pinklashes.ro/en/yassine/015-d-eyelash-extension-yassine-premium.html;https://https://pinklashes.ro/33444-large_default/015-d-eyelash-extension-yassine-premium.jpg;Yassine;"24.90 RON";88412
7704;"0.05 CC - Super soft si elastice,  Extensii gene Yassine Premium";"MIX STANDARD (8mm-15mm):1x8, 2x9, 2x10, 3x11, 4x12, 4x13, 3x14, 1x15
• Curbura B arata ca C de la alte branduri• Curbura C arata ca CC de la alte branduri• Curbura CC arata ca D de la alte branduri• Curbura D este mai curbata decat D obisnuit";1194;"Shop>FALSE EYELASHES →>Brands Filter →>Yassine>Curl CC (looks like other brands D)>0.05";469;new;"49.90 RON";https://pinklashes.ro/en/yassine/005-cc-eyelash-extension-yassine-premium.html;https://https://pinklashes.ro/34298-large_default/005-cc-eyelash-extension-yassine-premium.jpg;Yassine;"24.90 RON";61303
7705;"0.07 CC - 20 linii,  Extensii gene Yassine Premium matt";"MIX STANDARD (8mm-15mm):1x8, 2x9, 2x10, 3x11, 4x12, 4x13, 3x14, 1x15";1354;"Shop>FALSE EYELASHES →>Brands Filter →>Yassine>Curl CC (looks like other brands D)>0.07";469;new;"49.90 RON";https://pinklashes.ro/en/yassine/007-cc-eyelash-extension-yassine-premium.html;https://https://pinklashes.ro/34296-large_default/007-cc-eyelash-extension-yassine-premium.jpg;Yassine;"24.90 RON";61480
7706;"0.10 CC - Super soft si elastice,  Extensii gene Yassine Premium";"MIX STANDARD (8mm-15mm):1x8, 2x9, 2x10, 3x11, 4x12, 4x13, 3x14, 1x15
• Curbura CC arata ca D de la alte branduri• Curbura D este mai curbata decat D obisnuit";1293;"Shop>FALSE EYELASHES →>Brands Filter →>Yassine>Curl CC (looks like other brands D)>0.10";469;new;"49.90 RON";https://pinklashes.ro/en/yassine/010-cc-eyelash-extension-yassine-premium.html;https://https://pinklashes.ro/34297-large_default/010-cc-eyelash-extension-yassine-premium.jpg;Yassine;"24.90 RON";70228
7707;"0.03 C - Super soft si elastice,  Extensii gene Yassine Premium";"MIX STANDARD (8mm-15mm):1x8, 2x9, 2x10, 3x11, 4x12, 4x13, 3x14, 1x15";1406;"Shop>FALSE EYELASHES →>Brands Filter →>Yassine>Curl C (looks like other brands CC)>0.03";469;new;"49.90 RON";https://pinklashes.ro/en/yassine/003-c-eyelash-extension-yassine-premium.html;https://https://pinklashes.ro/34300-large_default/003-c-eyelash-extension-yassine-premium.jpg;Yassine;"24.90 RON";38362
7708;"0.05 C - Super soft si elastice,  Extensii gene Yassine Premium";"MIX STANDARD (8mm-15mm):1x8, 2x9, 2x10, 3x11, 4x12, 4x13, 3x14, 1x15
• Curbura B arata ca C de la alte branduri• Curbura C arata ca CC de la alte branduri• Curbura CC arata ca D de la alte branduri• Curbura D este mai curbata decat D obisnuit";1343;"Shop>FALSE EYELASHES →>Brands Filter →>Yassine>Curl C (looks like other brands CC)>0.05";469;new;"49.90 RON";https://pinklashes.ro/en/yassine/005-c-eyelash-extension-yassine-premium.html;https://https://pinklashes.ro/34304-large_default/005-c-eyelash-extension-yassine-premium.jpg;Yassine;"24.90 RON";12218
7709;"0.07 C - Super soft si elastice,  Extensii gene Yassine Premium";"MIX STANDARD (8mm-15mm):1x8, 2x9, 2x10, 3x11, 4x12, 4x13, 3x14, 1x15
• Curbura B arata ca C de la alte branduri• Curbura C arata ca CC de la alte branduri• Curbura CC arata ca D de la alte branduri• Curbura D este mai curbata decat D obisnuit";1568;"Shop>FALSE EYELASHES →>Brands Filter →>Yassine>Curl C (looks like other brands CC)>0.07";469;new;"49.90 RON";https://pinklashes.ro/en/yassine/007-c-eyelash-extension-yassine-premium.html;https://https://pinklashes.ro/34299-large_default/007-c-eyelash-extension-yassine-premium.jpg;Yassine;"24.90 RON";63670
7710;"0.10 C - Super soft si elastice,  Extensii gene Yassine Premium";"MIX STANDARD (8mm-15mm):1x8, 2x9, 2x10, 3x11, 4x12, 4x13, 3x14, 1x15";451;"Shop>FALSE EYELASHES →>Brands Filter →>Yassine>Curl C (looks like other brands CC)>0.10";469;new;"49.90 RON";https://pinklashes.ro/en/yassine/010-c-eyelash-extension-yassine-premium.html;https://https://pinklashes.ro/34302-large_default/010-c-eyelash-extension-yassine-premium.jpg;Yassine;"24.90 RON";85651
7711;"0.12 C - 20 linii Extensii gene Yassine Premium - matt";"MIX STANDARD (8mm-15mm):1x8, 2x9, 2x10, 3x11, 4x12, 4x13, 3x14, 1x15";498;"Shop>FALSE EYELASHES →>Brands Filter →>Yassine>Curl C (looks like other brands CC)>0.12";469;new;"49.90 RON";https://pinklashes.ro/en/yassine/012-c-eyelash-extension-yassine-premium.html;https://https://pinklashes.ro/34301-large_default/012-c-eyelash-extension-yassine-premium.jpg;Yassine;"24.90 RON";76760
7712;"0.15 C - Super soft si elastice,  Extensii gene Yassine Premium";"MIX STANDARD (8mm-15mm):1x8, 2x9, 2x10, 3x11, 4x12, 4x13, 3x14, 1x15
• Curbura B arata ca C de la alte branduri• Curbura C arata ca CC de la alte branduri• Curbura CC arata ca D de la alte branduri• Curbura D este mai curbata decat D obisnuit";1524;"Shop>FALSE EYELASHES →>Brands Filter →>Yassine>Curl C (looks like other brands CC)>0.15";469;new;"49.90 RON";https://pinklashes.ro/en/yassine/015-c-eyelash-extension-yassine-premium.html;https://https://pinklashes.ro/34303-large_default/015-c-eyelash-extension-yassine-premium.jpg;Yassine;"24.90 RON";01516
7713;"0.07 B - Super soft si elastice,  Extensii gene Yassine Premium";"MIX STANDARD (8mm-15mm):1x8, 2x9, 2x10, 3x11, 4x12, 4x13, 3x14, 1x15";1165;"Shop>FALSE EYELASHES →>Eyelashes one to one 1:1 →>0.07>Curl B";469;new;"49.90 RON";https://pinklashes.ro/en/yassine/007-b-eyelash-extension-yassine-premium.html;https://https://pinklashes.ro/34306-large_default/007-b-eyelash-extension-yassine-premium.jpg;Yassine;"24.90 RON";20394
